num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
2,Internet,RoundTrip,298,22,7,2,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,89,24,9,7,AKLKUL,New Zealand,1,0,0,8.83,0
2,Mobile,RoundTrip,195,27,2,3,AKLKUL,New Zealand,1,1,1,8.83,0
1,Mobile,RoundTrip,84,18,9,3,AKLKUL,Malaysia,0,0,0,8.83,0
3,Internet,RoundTrip,95,24,8,2,AKLKUL,New Zealand,1,1,1,8.83,1
1,Internet,RoundTrip,122,54,5,4,AKLKUL,Hong Kong,0,0,1,8.83,0
2,Internet,RoundTrip,216,26,9,7,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,89,20,23,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,111,42,7,1,AKLKUL,Japan,1,0,0,8.83,1
1,Internet,RoundTrip,11,39,7,6,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,174,17,3,3,AKLKUL,New Zealand,1,0,0,8.83,0
2,Mobile,RoundTrip,162,18,4,4,AKLKUL,Malaysia,0,0,0,8.83,1
2,Internet,OneWay,139,1,8,5,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,19,93,3,1,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,110,18,15,4,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,9,54,7,4,AKLKUL,Malaysia,1,0,1,8.83,1
1,Mobile,RoundTrip,47,28,15,7,AKLKUL,Malaysia,1,0,0,8.83,0
6,Mobile,RoundTrip,349,21,5,7,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,109,21,17,7,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,0,23,5,2,AKLKUL,Malaysia,0,0,0,8.83,0
4,Internet,RoundTrip,38,21,0,1,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,58,28,8,3,AKLKUL,New Zealand,0,0,1,8.83,0
4,Internet,RoundTrip,192,20,6,7,AKLKUL,Malaysia,1,0,1,8.83,1
4,Mobile,RoundTrip,210,21,4,7,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,326,22,12,7,AKLKUL,Malaysia,0,0,0,8.83,1
2,Internet,RoundTrip,13,17,10,2,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,240,64,14,3,AKLKUL,Malaysia,0,1,0,8.83,0
1,Internet,RoundTrip,39,21,7,1,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,23,35,8,7,AKLKUL,Indonesia,0,0,0,8.83,0
5,Internet,OneWay,198,34,14,1,AKLKUL,Hong Kong,1,1,1,8.83,0
1,Internet,RoundTrip,75,30,10,2,AKLKUL,Thailand,1,0,0,8.83,0
1,Internet,RoundTrip,54,20,8,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,32,41,1,7,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,101,34,17,4,AKLKUL,Switzerland,1,0,0,8.83,0
2,Internet,RoundTrip,294,49,16,2,AKLKUL,Japan,1,0,0,8.83,0
1,Internet,RoundTrip,304,59,0,3,AKLKUL,New Zealand,1,0,1,8.83,0
3,Internet,RoundTrip,32,23,15,3,AKLKUL,Malaysia,1,0,0,8.83,1
2,Mobile,RoundTrip,160,24,22,3,AKLKUL,New Zealand,1,0,0,8.83,0
3,Internet,RoundTrip,363,18,2,1,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,214,31,9,7,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,162,18,11,2,AKLKUL,Malaysia,1,0,0,8.83,1
5,Internet,RoundTrip,97,21,10,3,AKLKUL,Malaysia,1,1,0,8.83,1
2,Internet,RoundTrip,71,30,6,1,AKLKUL,New Zealand,1,1,0,8.83,1
2,Internet,RoundTrip,231,17,15,2,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,163,35,12,5,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,62,21,3,4,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,1,18,5,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,314,19,8,3,AKLKUL,New Zealand,0,1,0,8.83,0
2,Internet,RoundTrip,178,69,9,5,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,81,43,6,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,30,85,15,5,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,120,20,12,5,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,25,19,3,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,62,30,7,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,58,17,6,3,AKLKUL,New Zealand,1,1,0,8.83,0
4,Internet,RoundTrip,268,18,13,2,AKLKUL,Philippines,1,0,1,8.83,0
2,Internet,RoundTrip,199,27,8,5,AKLKUL,New Zealand,1,0,0,8.83,0
5,Internet,RoundTrip,206,17,13,7,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,159,29,21,7,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,171,35,8,3,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,6,18,6,2,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,269,29,9,7,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,13,22,17,6,AKLKUL,United Kingdom,1,0,1,8.83,0
1,Internet,RoundTrip,301,34,0,6,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,72,26,13,3,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,224,18,16,2,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,269,17,1,5,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,246,24,4,6,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,44,19,7,7,AKLKUL,Malaysia,1,0,0,8.83,0
1,Mobile,RoundTrip,32,60,2,3,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,198,20,5,1,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,94,22,15,5,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,265,59,10,2,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,229,20,7,4,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,282,18,16,6,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,32,48,12,1,AKLKUL,Sri Lanka,0,0,0,8.83,0
2,Internet,RoundTrip,113,47,17,6,AKLKUL,Malaysia,1,1,1,8.83,0
1,Mobile,RoundTrip,96,20,3,2,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,49,40,17,5,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,3,49,11,2,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,254,30,8,5,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,192,61,3,1,AKLKUL,New Zealand,0,1,1,8.83,0
1,Internet,RoundTrip,186,19,15,7,AKLKUL,Malaysia,0,0,0,8.83,1
2,Internet,RoundTrip,296,37,6,6,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,74,31,7,3,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,283,56,9,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,29,48,12,5,AKLKUL,Malaysia,1,0,0,8.83,0
1,Mobile,RoundTrip,55,20,7,6,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,231,89,11,7,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,250,30,12,3,AKLKUL,Singapore,1,1,1,8.83,1
2,Internet,RoundTrip,132,19,8,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,123,78,15,5,AKLKUL,Germany,1,0,0,8.83,0
2,Internet,RoundTrip,156,22,8,3,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,285,20,14,3,AKLKUL,Malaysia,1,1,0,8.83,1
5,Internet,RoundTrip,343,43,4,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,218,27,6,1,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,347,21,4,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,363,31,16,7,AKLKUL,Malaysia,1,0,1,8.83,0
4,Internet,RoundTrip,346,35,9,3,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,61,41,16,7,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,87,23,8,2,AKLKUL,New Zealand,0,1,1,8.83,0
1,Internet,RoundTrip,352,20,1,7,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,77,35,7,1,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,255,33,10,6,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,139,21,17,3,AKLKUL,France,0,0,0,8.83,1
1,Internet,RoundTrip,280,80,8,1,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,123,29,21,4,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,11,30,5,1,AKLKUL,Malaysia,0,0,0,8.83,0
6,Internet,RoundTrip,23,17,12,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,269,20,6,2,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,267,91,7,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,213,28,20,2,AKLKUL,Germany,1,0,0,8.83,0
1,Internet,RoundTrip,237,21,5,3,AKLKUL,United Kingdom,0,0,0,8.83,1
1,Internet,RoundTrip,191,17,14,3,AKLKUL,Croatia,0,0,0,8.83,0
1,Internet,RoundTrip,10,61,9,5,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,244,30,3,3,AKLKUL,Malaysia,1,0,1,8.83,1
2,Internet,RoundTrip,224,18,15,7,AKLKUL,Germany,0,0,0,8.83,0
3,Internet,RoundTrip,109,20,4,2,AKLKUL,Singapore,1,0,1,8.83,0
2,Internet,RoundTrip,265,37,10,4,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,75,21,9,6,AKLKUL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,119,21,22,7,AKLKUL,Malaysia,0,1,0,8.83,0
1,Internet,RoundTrip,50,17,10,3,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,130,28,22,2,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,30,85,15,5,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,153,20,13,3,AKLKUL,Philippines,0,0,0,8.83,0
2,Internet,RoundTrip,74,22,13,3,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,27,62,13,2,AKLKUL,Malaysia,1,0,1,8.83,0
1,Mobile,RoundTrip,121,19,10,2,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,18,27,5,3,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,293,44,2,3,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,207,78,15,5,AKLKUL,Malaysia,1,1,1,8.83,0
1,Mobile,RoundTrip,280,35,2,7,AKLKUL,Malaysia,1,1,1,8.83,1
2,Internet,RoundTrip,82,18,11,2,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,86,29,3,5,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,252,25,9,2,AKLKUL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,40,17,20,5,AKLKUL,United Kingdom,1,0,1,8.83,0
5,Internet,RoundTrip,81,17,14,4,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,11,30,6,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,254,60,20,2,AKLKUL,United Kingdom,0,0,0,8.83,0
1,Internet,RoundTrip,60,18,9,1,AKLKUL,Malaysia,1,0,1,8.83,1
2,Internet,RoundTrip,8,25,6,6,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,7,68,5,1,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,92,34,11,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,77,31,1,3,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,358,27,7,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,42,17,11,6,AKLKUL,New Zealand,0,0,1,8.83,0
5,Internet,RoundTrip,301,34,10,7,AKLKUL,New Zealand,1,0,0,8.83,0
1,Mobile,RoundTrip,269,20,6,7,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,161,56,10,5,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,182,31,6,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,27,20,8,6,AKLKUL,Malaysia,1,1,0,8.83,0
4,Mobile,RoundTrip,292,22,5,3,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,95,26,7,5,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,34,28,8,6,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,229,23,23,3,AKLKUL,South Korea,0,0,0,8.83,0
2,Internet,RoundTrip,73,17,15,7,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,159,20,15,7,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,83,56,4,2,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,363,18,0,7,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,56,21,13,1,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,41,41,15,1,AKLKUL,Malaysia,1,1,0,8.83,0
2,Internet,RoundTrip,40,63,9,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,5,28,9,1,AKLKUL,New Zealand,1,0,1,8.83,1
2,Mobile,RoundTrip,79,37,11,7,AKLKUL,Malaysia,1,0,1,8.83,0
1,Mobile,RoundTrip,94,64,9,7,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,282,26,1,7,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,9,41,11,1,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,28,17,23,5,AKLKUL,United Kingdom,1,0,0,8.83,0
1,Internet,RoundTrip,61,83,2,3,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,82,21,0,2,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,122,19,13,1,AKLKUL,Malaysia,1,1,0,8.83,0
2,Internet,RoundTrip,203,28,11,5,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,321,80,2,4,AKLKUL,New Zealand,1,0,0,8.83,0
3,Internet,RoundTrip,259,21,9,6,AKLKUL,New Zealand,1,0,1,8.83,0
7,Internet,RoundTrip,321,17,1,2,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,83,92,6,7,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,46,46,10,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,107,18,1,4,AKLKUL,United States,0,0,0,8.83,0
2,Internet,RoundTrip,186,20,17,6,AKLKUL,Malaysia,1,1,1,8.83,1
3,Internet,RoundTrip,109,20,4,2,AKLKUL,Singapore,1,0,1,8.83,0
2,Internet,RoundTrip,133,19,17,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,16,30,6,6,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,58,21,4,6,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,286,21,6,6,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,349,17,17,7,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,97,23,6,7,AKLKUL,Malaysia,1,0,1,8.83,1
4,Internet,RoundTrip,393,17,23,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,17,79,7,4,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,58,21,9,2,AKLKUL,New Zealand,1,0,0,8.83,1
1,Internet,RoundTrip,7,20,5,1,AKLKUL,Malaysia,1,0,0,8.83,1
3,Internet,RoundTrip,222,17,2,3,AKLKUL,Malaysia,1,1,0,8.83,0
2,Internet,RoundTrip,17,90,7,3,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,337,26,1,1,AKLKUL,France,0,0,1,8.83,0
1,Internet,RoundTrip,35,21,7,1,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,162,18,8,5,AKLKUL,Malaysia,1,1,1,8.83,0
2,Mobile,RoundTrip,52,28,14,3,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,329,25,15,6,AKLKUL,United States,1,1,1,8.83,1
2,Internet,RoundTrip,64,20,17,5,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,32,18,10,4,AKLKUL,New Zealand,1,0,0,8.83,1
1,Internet,RoundTrip,46,23,9,5,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,89,21,14,3,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,71,18,8,2,AKLKUL,New Zealand,1,0,1,8.83,1
1,Mobile,RoundTrip,174,29,6,5,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,66,18,4,2,AKLKUL,Malaysia,0,0,1,8.83,1
1,Mobile,RoundTrip,94,92,8,7,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,42,21,9,7,AKLKUL,Laos,0,0,0,8.83,0
5,Internet,RoundTrip,145,47,11,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,OneWay,27,1,7,2,AKLKUL,New Zealand,1,0,0,8.83,0
9,Internet,RoundTrip,164,17,7,5,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,235,25,0,7,AKLKUL,New Zealand,1,0,0,8.83,0
1,Mobile,RoundTrip,34,76,1,6,AKLKUL,New Zealand,1,0,0,8.83,0
2,Mobile,RoundTrip,74,19,9,6,AKLKUL,Malaysia,0,0,0,8.83,0
4,Mobile,RoundTrip,74,27,9,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,3,92,6,1,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,203,22,2,5,AKLKUL,New Zealand,1,0,1,8.83,0
1,Mobile,RoundTrip,194,43,9,2,AKLKUL,New Zealand,0,0,0,8.83,0
1,Mobile,RoundTrip,155,24,23,1,AKLKUL,Hungary,0,0,1,8.83,0
1,Internet,RoundTrip,249,94,2,5,AKLKUL,New Zealand,0,0,0,8.83,0
1,Mobile,RoundTrip,54,29,8,7,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,377,19,3,5,AKLKUL,Hong Kong,0,0,0,8.83,0
1,Internet,RoundTrip,131,88,17,2,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,43,30,10,2,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,98,20,16,3,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,291,17,3,6,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,318,47,4,1,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,136,30,17,2,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,152,17,2,3,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,287,20,13,3,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,279,18,7,7,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,68,26,14,2,AKLKUL,Malaysia,1,0,1,8.83,1
2,Internet,RoundTrip,277,21,3,2,AKLKUL,New Zealand,1,1,0,8.83,0
2,Internet,RoundTrip,331,17,13,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,OneWay,12,1,19,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,359,20,7,2,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,318,23,2,7,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,26,39,6,5,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,95,86,13,1,AKLKUL,Malaysia,1,1,1,8.83,0
3,Internet,RoundTrip,57,30,15,1,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,70,22,5,7,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,156,63,15,5,AKLKUL,Portugal,0,0,0,8.83,0
2,Internet,RoundTrip,67,25,10,5,AKLKUL,Czech Republic,1,0,0,8.83,0
2,Internet,RoundTrip,146,22,22,5,AKLKUL,New Zealand,0,1,0,8.83,0
1,Mobile,RoundTrip,336,17,20,6,AKLKUL,South Korea,0,0,0,8.83,0
1,Internet,RoundTrip,26,31,14,7,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,162,22,10,4,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,207,27,4,2,AKLKUL,New Zealand,1,0,1,8.83,0
6,Internet,RoundTrip,219,17,17,4,AKLKUL,Malaysia,1,1,1,8.83,1
2,Internet,RoundTrip,9,20,2,7,AKLKUL,Netherlands,1,0,1,8.83,0
1,Internet,RoundTrip,82,17,9,7,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,60,20,5,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,66,22,17,4,AKLKUL,Singapore,1,0,0,8.83,0
1,Internet,RoundTrip,258,23,0,6,AKLKUL,New Zealand,1,0,0,8.83,0
3,Internet,RoundTrip,168,21,1,2,AKLKUL,Malaysia,1,0,0,8.83,1
3,Internet,RoundTrip,320,29,0,3,AKLKUL,Malaysia,1,0,1,8.83,1
1,Internet,RoundTrip,212,78,5,5,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,75,44,2,3,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,107,49,9,2,AKLKUL,New Zealand,1,0,0,8.83,0
4,Internet,RoundTrip,70,89,7,6,AKLKUL,Malaysia,1,0,0,8.83,0
1,Mobile,RoundTrip,20,17,1,2,AKLKUL,Philippines,1,1,0,8.83,0
1,Internet,RoundTrip,292,20,6,7,AKLKUL,New Zealand,1,0,0,8.83,1
1,Internet,RoundTrip,194,37,8,2,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,40,35,7,2,AKLKUL,Malaysia,1,0,1,8.83,1
3,Internet,RoundTrip,46,88,7,3,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,146,21,6,7,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,24,18,12,7,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,204,20,13,5,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,82,23,11,3,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,20,72,14,6,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,40,77,4,3,AKLKUL,New Zealand,0,0,0,8.83,0
4,Internet,RoundTrip,5,31,8,3,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,98,29,9,4,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,14,18,11,3,AKLKUL,New Zealand,1,0,0,8.83,0
2,Mobile,RoundTrip,164,37,19,5,AKLKUL,Ireland,1,0,1,8.83,0
2,Internet,RoundTrip,27,45,7,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,21,32,9,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,73,39,11,6,AKLKUL,New Zealand,1,1,0,8.83,0
2,Internet,RoundTrip,177,89,11,7,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,OneWay,29,1,2,7,AKLKUL,New Zealand,1,0,0,8.83,0
4,Internet,RoundTrip,295,18,9,1,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,28,37,21,2,AKLKUL,New Zealand,1,1,1,8.83,0
3,Internet,RoundTrip,192,22,9,1,AKLKUL,New Zealand,0,0,0,8.83,0
2,Mobile,RoundTrip,144,41,4,7,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,22,20,7,4,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,93,19,12,3,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,25,28,8,1,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,89,28,0,5,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,33,17,4,1,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,116,25,6,1,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,348,36,4,3,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,204,21,9,4,AKLKUL,India,0,0,0,8.83,0
1,Internet,RoundTrip,225,28,8,1,AKLKUL,Malaysia,0,0,0,8.83,0
6,Internet,RoundTrip,39,21,8,2,AKLKUL,Malaysia,1,0,0,8.83,1
3,Internet,RoundTrip,145,34,4,5,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,151,28,14,4,AKLKUL,Netherlands,0,0,0,8.83,0
1,Mobile,RoundTrip,38,71,9,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,36,29,16,6,AKLKUL,United States,0,0,0,8.83,0
1,Internet,RoundTrip,68,19,4,2,AKLKUL,United Kingdom,1,0,0,8.83,0
1,Internet,RoundTrip,215,91,9,7,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,45,36,6,5,AKLKUL,Singapore,0,0,0,8.83,0
3,Internet,RoundTrip,206,28,15,1,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,27,28,9,4,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,37,25,1,2,AKLKUL,New Zealand,1,0,0,8.83,0
